id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
43,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,916945.922,916977.914,31.991999999969266,495.96500000000003,306.845,313.92499999999995,39.924999999999955,7.079999999999927,41.95830849102352,8.436888684338538,106.80147195942338,16.775100307763267,535.89,43.830219237221705,107.05080622502948,40.547897910989114
44,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,918541.743,918573.74,31.996999999973923,580.8499999999999,311.93,314.315,20.88499999999999,2.384999999999991,17.171678275394466,6.9677219045596255,35.68820359696616,13.449609356836842,559.9649999999999,19.213246233763776,35.842494451244114,21.020738569327186
45,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,918841.752,918873.758,32.006000000052154,553.85,312.87,305.91499999999996,34.879999999999995,6.955000000000041,31.623542671219045,11.807734968958233,162.34895206528884,36.106775241581325,588.73,37.05326800822275,166.31560797184227,35.56664764916705
46,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,919269.72,919293.724,24.004000000073574,587.0550000000001,313.325,307.35,27.895000000000095,5.974999999999966,44.709462942333325,6.548666503338203,77.06113650797185,10.884647181205477,559.16,45.6748149044526,77.20440765712094,28.527734750589733
47,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,919589.551,919613.554,24.003000000026077,557.415,312.45,313.27,77.30999999999995,0.8199999999999932,88.96040006756071,5.568031487307194,245.97756968253722,11.969823486280458,634.7249999999999,89.38687973356281,245.97883515141592,77.3143486036065
48,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,920529.61,920553.608,23.99800000002142,646.13,305.19,303.47,23.530000000000086,1.7199999999999704,25.792974856120082,4.823294978953438,60.6383365623636,9.33909304973515,669.6600000000001,27.180910564554054,60.775282354082805,23.592780675452477
49,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,921209.478,921241.466,31.988000000012107,705.335,308.645,310.775,41.65499999999997,2.1299999999999955,38.07425568834032,9.251996664429797,111.10526118265561,16.44617677231649,746.99,41.30188715012349,111.21481082692924,41.709422496601384
50,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,921337.418,921461.402,123.98400000005495,750.85,317.605,312.135,2.6549999999999727,5.470000000000027,319.2371469274477,133.6360453239,4955.671343972257,2088.832850747253,753.505,346.08044806043847,5377.908622115914,6.080289877958135
51,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,921949.479,921993.451,43.97199999995064,749.4,308.995,298.22,48.245000000000005,10.774999999999977,31.240322375351482,8.54659323022655,116.464285898457,23.29943894278273,797.645,36.45644329474076,116.48641982998001,49.43359839218667
52,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,923165.315,923237.333,72.01800000004005,789.63,306.445,308.94,26.745000000000005,2.4950000000000045,13.158734734483996,7.921421349805909,53.114197719635555,22.854470667485188,816.375,16.785291546762537,53.813012049053704,26.86112525565525
53,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,924169.161,924197.188,28.027000000001863,841.7049999999999,301.29,306.495,48.289999999999964,5.204999999999984,53.973029113891876,7.598759618249006,116.98340514941228,20.40574070861073,889.9949999999999,55.31206885999381,117.05091944686255,48.569703777148945
54,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,924853.189,924885.188,31.998999999952503,909.49,311.83000000000004,304.97,34.78499999999997,6.860000000000014,34.28689579793704,6.083682341411655,71.22702656945765,14.929395227393227,944.275,35.13510876631728,72.46749178645521,35.45498307713597
55,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,925213.176,925241.175,27.999000000068918,956.43,312.865,311.315,26.52999999999986,1.5500000000000114,25.950665497929254,5.139543015205752,75.56773178975757,8.35256913603052,929.9000000000001,27.780760613097666,75.56831133813726,26.57524035639175
56,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,925573.022,925609.047,36.02500000002328,917.98,312.79499999999996,313.28499999999997,48.52499999999998,0.4900000000000091,39.55053582370685,7.726019782187744,212.2924523954975,13.866703025415942,966.505,41.34174218005663,212.58121338870387,48.527473919420096
57,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,925953.057,925981.061,28.00399999995716,960.8299999999999,309.625,316.515,57.320000000000164,6.889999999999986,53.84749415836473,6.735609698968394,177.2340387860392,14.531152873520146,1018.1500000000001,56.97905815097055,177.40234805582404,57.732612100960914
58,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,927576.899,927616.909,40.01000000000931,1032.7849999999999,300.52,307.19,31.950000000000273,6.670000000000016,23.1972431395273,5.680957503555318,88.69920916913746,14.629780607956091,1064.7350000000001,25.475999565745006,88.7442589300244,32.638802061350496
59,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,929432.817,929472.816,39.9989999999525,1070.8249999999998,300.18,303.81,31.195000000000164,3.6299999999999955,28.86274110047493,5.3668701864574,99.01411680546599,12.693274356330072,1102.02,30.219888321661195,99.04565259005477,31.40549195602594
60,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,929652.807,929676.8,23.993000000016764,1113.525,301.47,304.96000000000004,36.13499999999999,3.490000000000009,57.2063646263843,5.175556212448966,119.07343638412195,10.857191646513435,1149.66,58.30686154343423,119.29902976941112,36.30314483622596
61,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,930912.756,930960.747,47.99099999992177,1177.26,304.89,292.435,40.18999999999983,12.454999999999984,34.507520231424955,8.625746299551775,88.5133233911836,30.09650349421525,1217.4499999999998,37.231596319806364,88.51958139553159,42.07568329807593
62,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,931192.644,931200.636,7.992000000085682,1234.07,308.945,303.24,0.33999999999991815,5.704999999999984,16.32685556196599,18.779175601011957,17.446035177100526,22.35067525519246,1233.73,25.088820073589044,27.033795369257874,5.715122483376867
63,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,932012.578,932036.576,23.99800000002142,1270.725,292.53999999999996,299.705,16.87000000000012,7.1650000000000205,18.493588729249215,7.854184195090411,30.78724291777689,10.555805876636892,1287.595,20.990962782796984,31.892101006826525,18.328505803802017
64,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,932252.525,932276.519,23.993999999947846,1290.19,300.315,297.82500000000005,19.7800000000002,2.4899999999999523,36.15699957985091,4.96687719745059,83.61236271289134,8.981858543933651,1270.4099999999999,36.86112104129083,83.80133196275298,19.936110453145258
65,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,932652.482,932676.466,23.984000000054948,1253.42,303.52,297.78,17.029999999999973,5.740000000000009,19.68095671340056,7.151968145851765,39.68802735168796,13.620840429659067,1270.45,21.551954688233725,41.381074472576444,17.971324380801743
66,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,933292.386,933320.391,28.00499999988824,1278.2649999999999,302.19000000000005,300.58500000000004,21.855000000000018,1.6050000000000182,22.023413416825118,2.710225564637399,50.661779589924585,6.739561853103695,1300.12,22.627138053573443,50.661779589924585,21.913855206238836
67,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,933792.456,933820.467,28.010999999940395,1296.895,292.615,296.005,55.284999999999854,3.3899999999999864,85.46920074334163,11.279668428440035,196.3187518436768,27.056875146849233,1352.1799999999998,86.5898285491257,196.56786937407983,55.38883754873344
68,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,933972.439,934008.429,35.98999999999069,1358.33,291.69500000000005,297.37,27.325000000000045,5.6749999999999545,22.115212573986053,6.428656103237525,46.90449615464735,14.505527913183041,1385.655,24.574185362677923,46.98580311924956,27.908085745890958
69,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,935024.252,935092.268,68.01600000006147,1409.955,365.97,290.405,848.47,75.56500000000005,328.17024357447735,29.80383031062615,476.27332958980446,78.26423048721608,561.4849999999999,330.22036247074004,476.42036005040467,851.8282750208518
70,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,935228.286,935284.287,56.0010000000475,547.8199999999999,391.6,392.78499999999997,193.15499999999997,1.1849999999999454,96.55756323895763,5.446804840689902,306.41432759658875,14.564028785423183,354.66499999999996,97.20713775295506,306.444607521509,193.15863493512265
71,T5_Pseudo_Text,1189,b,s7_stimuli_t5.jpg,166,935372.274,935404.269,31.994999999995343,345.09000000000003,394.68,393.105,29.665000000000077,1.5749999999999886,32.359149992319594,6.467046833492486,61.46043982378431,15.55808322661146,315.42499999999995,33.32870243574003,61.57870187582792,29.706781212376484
